language,format,resource_link,source_link
rai,Mobile App,https://app.scriptoria.io/api/products/cfc2b362-10d2-4906-8d88-a47cae65116a/files/published/apk,https://www.sil.org/
rai,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
rai,Mobile App,https://play.google.com/store/apps/details?id=org.wycliffe.rai.ramoaaina.nt,https://www.wycliffe.org/
rai,Mobile App,https://apps.apple.com/us/app/scripture-earth/id1580089704,https://www.sil.org/
rai,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
rai,Text / Printed Matter,https://ebible.org/find/details.php?id=rai,https://ebible.org/
rai,Text / Printed Matter,https://png.bible/rai,https://pngbta.org/
rjs,Audio Recordings,https://globalrecordings.net/en/language/rjs,https://www.globalrecordings.net
rjs,Film / Video,https://www.jesusfilm.org/watch/jesus.html/rajbanshi-nepal.html,https://www.jesusfilm.org
rjs,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
rjs,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
rjs,General,https://www.southasiabibles.com/resource/language/Rajbanshi-Nepal,https://www.southasiabibles.com
rjs,General,https://live.bible.is/bible/RJSMTS,https://www.faithcomesbyhearing.com/
rjs,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=rjs,https://www.scriptureearth.org
rjs,Mobile App,https://app.scriptoria.io/api/products/63ace145-e301-4ed9-89a5-41eadaacfff6/files/published/apk,https://www.sil.org/
rjs,Mobile App,https://play.google.com/store/apps/details?id=org.wycliffe.app.raj.rajbanshi,https://play.google.com/store/apps/dev?id=7996822476757238923
rjs,Mobile App,https://apk.fcbh.org/Rajbanshi,https://www.faithcomesbyhearing.com/
rjs,Mobile App,https://apk.fcbh.org/Rajbanshi_Bible,https://www.faithcomesbyhearing.com/
rjs,Mobile App,https://apps.apple.com/us/app/scripture-earth/id1580089704,https://www.sil.org/
rjs,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHTjlESmx6aERYMW8,
sat,Audio Recordings,https://globalrecordings.net/en/language/sat,https://www.globalrecordings.net
sat,Film / Video,https://www.indigitube.tv/?s=Santali,https://www.createinternational.com
sat,Film / Video,https://www.jesusfilm.org/watch/jesus.html/santali.html,https://www.jesusfilm.org
sat,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
sat,General,https://www.saontal.com,https://www.internetpublishingservice.com/
sat,General,https://bibleforchildren.org/languages/santali/stories.php,https://bibleforchildren.org/
sat,General,https://www.gotquestions.org/Santali/,https://www.gotquestions.org
sat,General,https://live.bible.is/bible/SATBSI,https://www.faithcomesbyhearing.com/
sat,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=sat,https://www.scriptureearth.org
sat,General,https://www.bible.com/languages/sat,https://www.bible.com/versions
sat,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
sat,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
sat,Text / Printed Matter,https://drive.google.com/open?id=0B7QmYD0_i4CHRDRMNXh2STZtWnc,
sat,Text / Printed Matter,https://www.literacyevangelism.org/primers/santali-india,https://www.literacyevangelism.org
sat,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
snd,Audio Recordings,https://globalrecordings.net/en/language/snd,https://www.globalrecordings.net
snd,Audio Recordings,https://oralbibles.org/content/sindhi,https://oralbibles.org/
snd,Film / Video,https://www.indigitube.tv/?s=Sindhi,https://www.createinternational.com
snd,Film / Video,https://www.jesusfilm.org/watch/jesus.html/sindhi.html,https://www.jesusfilm.org
snd,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/sindhi.html,https://www.jesusfilm.org
snd,Film / Video,https://www.mars-hill.org/the-hope/store/the-hope/grid,https://mars-hill.org/
snd,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
snd,General,https://bibleforchildren.org/languages/sindhi/stories.php,https://bibleforchildren.org/
snd,General,https://www.sindhisaviour.com,https://www.internetpublishingservice.com/
snd,General,https://www.southasiabibles.com/resource/language/sindhi,https://www.southasiabibles.com
snd,General,https://www.gotquestions.org/Sindhi/,https://www.gotquestions.org
snd,General,https://live.bible.is/bible/SNDCLB,https://www.faithcomesbyhearing.com/
snd,General,https://live.bible.is/bible/SNDNCL,https://www.faithcomesbyhearing.com/
snd,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=snd,https://www.scriptureearth.org
snd,General,https://www.bible.com/languages/snd,https://www.bible.com/versions
snd,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=sd,https://www.bible.com/versions
snd,Mobile App,https://apk.fcbh.org/Sindhi_BSP,https://www.faithcomesbyhearing.com/
snd,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
snd,Text / Printed Matter,https://www.literacyevangelism.org/primers/sindhi,https://www.literacyevangelism.org
snd,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
tdg,Audio Recordings,https://globalrecordings.net/en/language/tdg,https://www.globalrecordings.net
tdg,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=243,https://www.gods-story.org
tdg,Film / Video,https://www.jesusfilm.org/watch/jesus.html/tamang-western.html,https://www.jesusfilm.org
tdg,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
tdg,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=tdg,https://www.scriptureearth.org
tdg,General,https://www.bible.com/languages/tdg,https://www.bible.com/versions
tdg,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android,https://www.bible.com/versions
tdg,Mobile App,https://play.google.com/store/apps/details?id=org.wycliffe.app.tdg.wtamang,https://play.google.com/store/apps/dev?id=7996822476757238923
tdg,Mobile App,https://play.google.com/store/apps/details?id=sil.org.wtamang.tdg,https://www.sil.org/
tdg,Mobile App,https://apps.apple.com/us/app/scripture-earth/id1580089704,https://www.sil.org/
tdg,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
tdg,Text / Printed Matter,https://global.liveglobal.org/resource/ancient-path/,https://liveglobal.org/
tam,Audio Recordings,https://globalrecordings.net/en/language/tam,https://www.globalrecordings.net
tam,Audio Recordings,https://tamilbible.net/,
tam,Audio Recordings,https://www.fathersloveletter.com/Tamil,https://www.fathersloveletter.com/flllanguages.html
tam,Audio Recordings,https://talkingbibles.org,https://www.talkingbibles.org/
tam,Audio Recordings,https://oralbibles.org/content/tamil,https://oralbibles.org/
tam,Film / Video,https://www.jesusfilm.org/watch/following-jesus-india.html/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=532,https://www.gods-story.org
tam,Film / Video,https://www.indigitube.tv/?s=Ceylon+Moors,https://www.createinternational.com
tam,Film / Video,https://www.jesusfilm.org/watch/jesus.html/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
tam,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://www.jesusfilm.org/watch/rivka.html/in-the-family/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/tamil.html,https://www.jesusfilm.org
tam,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
tam,General,https://bibleforchildren.org/languages/tamil/stories.php,https://bibleforchildren.org/
tam,General,https://www.puthiyapatai.com,https://www.internetpublishingservice.com/
tam,General,https://www.southasiabibles.com/resource/language/tamil/indian-revised-version-world-cassette-outreach-of-india,https://www.southasiabibles.com
tam,General,https://www.gotquestions.org/Tamil/index.html,https://www.gotquestions.org
tam,General,https://www.tamilchristianresources.com/,
tam,General,https://live.bible.is/bible/TAMBIB,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMDIP,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMDPI,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMLCF,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMLEF,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMLPF,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMWCO,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TAMWTC,https://www.faithcomesbyhearing.com/
tam,General,https://live.bible.is/bible/TCVOVV,https://www.faithcomesbyhearing.com/
tam,General,https://www.tamilchristianindia.in,
tam,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=tam,https://www.scriptureearth.org
tam,General,https://www.vm1.tv/ta/,https://www.persecution.com/
tam,General,https://www.bible.com/languages/tam,https://www.bible.com/versions
tam,General,https://zume.life/resources-ta/,https://zume.life/
tam,General,https://zume.training/ta/,https://zume.life/
tam,Mobile App,https://play.google.com/store/apps/details?id=org.gm.pastorsstudybibletamil,https://play.google.com/store/apps/developer?id=Grace+Ministries+and+Dusty+Sandals
tam,Mobile App,https://play.google.com/store/apps/details?id=com.sirma.mobile.bible.android&hl=ta,https://www.bible.com/versions
tam,Mobile App,https://play.google.com/store/apps/details?id=org.ips.tambible.tamil,https://www.biblesindia.com
tam,Mobile App,https://play.google.com/store/apps/details?id=org.grace.tsb.tamil,https://play.google.com/store/apps/developer?id=Grace+Ministries+and+Dusty+Sandals
tam,Mobile App,https://play.google.com/store/apps/details?id=com.fcbh.bibleradio.tamil.tam,https://play.google.com/store/apps/dev?id=5223947638109564106
tam,Mobile App,https://apk.fcbh.org/Tamil_Contemporary_Version_Bible,https://www.faithcomesbyhearing.com/
tam,Mobile App,https://apk.fcbh.org/Tamil_ERV,https://www.faithcomesbyhearing.com/
tam,Mobile App,https://play.google.com/store/apps/details?id=org.fcbh.tcvwtc.tamilbible.erv,https://www.faithcomesbyhearing.com/
tam,Mobile App,https://itunes.apple.com/app/bible/id282935706,https://www.bible.com/versions
tam,Mobile App,https://apps.apple.com/app/tamil-bible-radio/id1635555117,https://apps.apple.com/us/developer/revive-india/id1455598800
tam,Text / Printed Matter,https://library.onehope.net/resources/typeMain?language=96,https://onehope.net/
tam,Text / Printed Matter,https://www.literacyevangelism.org/primers/tamil,https://www.literacyevangelism.org
tam,Text / Printed Matter,https://knowgod.com/ta,https://www.cru.org/
tam,Text / Printed Matter,https://www.wmpress.org/read-booklet/,https://www.wmpress.org/read-booklet/languages-produced/
tel,Audio Recordings,https://globalrecordings.net/en/language/tel,https://www.globalrecordings.net
tel,Audio Recordings,https://www.fathersloveletter.com/Telugu,https://www.fathersloveletter.com/flllanguages.html
tel,Audio Recordings,https://talkingbibles.org,https://www.talkingbibles.org/
tel,Audio Recordings,https://www.onestory-media.org/tel,https://www.onestory-media.org/
tel,Film / Video,https://www.jesusfilm.org/watch/following-jesus-india.html/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://www.simplythestory.org/index.php/gods-story-gs/watch-gs?view=category&amp;id=216,https://www.gods-story.org
tel,Film / Video,https://www.jesusfilm.org/watch/jesus.html/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://www.lumoproject.com/,https://www.lumoproject.com/
tel,Film / Video,https://www.jesusfilm.org/watch/magdalena.html/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://www.jesusfilm.org/watch/my-last-day.html/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://www.jesusfilm.org/watch/rivka.html/in-the-family/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://rockintl.org/rock-video/telugu-king-of-glory/,https://rockintl.org/king-of-glory/
tel,Film / Video,https://www.jesusfilm.org/watch/the-story-of-jesus-for-children/telugu.html,https://www.jesusfilm.org
tel,Film / Video,https://www.mars-hill.org/the-hope/store/the-hope/grid,https://mars-hill.org/
tel,Film / Video,https://worldchristianvideos.org/language/list?q=All,https://www.worldchristianvideos.org
tel,General,https://bibleforchildren.org/languages/telugu/stories.php,https://bibleforchildren.org/
tel,General,https://www.southasiabibles.com/resource/language/telugu/Contemporary-Version,https://www.southasiabibles.com
tel,General,https://www.southasiabibles.com/resource/language/telugu/Easy-to-Read-Version,https://www.southasiabibles.com
tel,General,https://www.southasiabibles.com/resource/language/telugu/Grace-Ministries,https://www.southasiabibles.com
tel,General,https://www.southasiabibles.com/resource/language/Telugu/Indian-Revised-Version,https://www.southasiabibles.com
tel,General,https://www.gotquestions.org/Telugu/,https://www.gotquestions.org
tel,General,https://live.bible.is/bible/TCWOVV,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELDPI,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELGMI,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELLCF,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELLEF,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELLPF,https://www.faithcomesbyhearing.com/
tel,General,https://live.bible.is/bible/TELWTC,https://www.faithcomesbyhearing.com/
tel,General,https://www.telugukraisthava.com,
tel,General,https://www.scriptureearth.org/00i-Scripture_Index.php?iso=tel&rod=04083,https://www.scriptureearth.org
tel,General,https://www.vm1.tv/te/,https://www.persecution.com/
tel,General,https://www.bible.com/languages/tel,https://www.bible.com/versions
tel,General,https://zume.life/resources-te/,https://zume.life/
tel,General,https://zume.training/te/,https://zume.life/
tel,Mobile App,https://play.google.com/store/apps/details?id=org.gm.pastorstelugustudybible,https://play.google.com/store/apps/developer?id=Grace+Ministries+and+Dusty+Sandals
